# Top of Book CSV Output
# Generated by TopOfBookTracker
# Symbol: ESU4
# Date Range: 2025-07-10_2025-07-10
# Columns:
#   timestamp: ISO 8601 timestamp (YYYY-MM-DDTHH:MM:SS.nnnnnnnnnZ)
#   symbol: Trading symbol
#   best_bid: Best bid price in dollars (converted from ticks)
#   best_ask: Best ask price in dollars (converted from ticks)
#   bid_volume: Volume at best bid level
#   ask_volume: Volume at best ask level
#   mid_price: Mid price in dollars ((bid + ask) / 2)
#   spread: Bid-ask spread in dollars (ask - bid)

timestamp,symbol,best_bid,best_ask,bid_volume,ask_volume,mid_price,spread
2024-06-28T15:30:00.004297333Z,ESU4,5558.50,5558.75,6,27,5558.62,0.25
2024-06-28T15:30:00.004297333Z,ESU4,5558.50,5558.75,1,27,5558.62,0.25
2024-06-28T15:30:00.004297333Z,ESU4,5558.50,5558.75,0,27,5558.62,0.25
2024-06-28T15:30:00.004298151Z,ESU4,5558.50,5558.75,0,26,5558.62,0.25
2024-06-28T15:30:00.004298151Z,ESU4,5558.50,5558.75,0,25,5558.62,0.25
2024-06-28T15:30:00.004298151Z,ESU4,5558.50,5558.75,0,27,5558.62,0.25
2024-06-28T15:30:00.004302600Z,ESU4,5558.50,5558.75,0,28,5558.62,0.25
2024-06-28T15:30:00.004317276Z,ESU4,5558.50,5558.75,0,29,5558.62,0.25
2024-06-28T15:30:00.004317861Z,ESU4,5558.50,5558.75,0,31,5558.62,0.25
2024-06-28T15:30:00.004333798Z,ESU4,5558.50,5558.75,0,32,5558.62,0.25
2024-06-28T15:30:00.004359046Z,ESU4,5558.50,5558.75,0,44,5558.62,0.25
2024-06-28T15:30:00.004360952Z,ESU4,5558.50,5558.75,0,45,5558.62,0.25
2024-06-28T15:30:00.004389338Z,ESU4,5558.00,5558.50,1,1,5558.25,0.50
2024-06-28T15:30:00.004403123Z,ESU4,5558.00,5558.50,1,2,5558.25,0.50
2024-06-28T15:30:00.004431094Z,ESU4,5558.00,5558.50,1,3,5558.25,0.50
2024-06-28T15:30:00.004442843Z,ESU4,5558.00,5558.50,1,4,5558.25,0.50
2024-06-28T15:30:00.004446195Z,ESU4,5558.00,5558.50,1,4,5558.25,0.50
2024-06-28T15:30:00.004475400Z,ESU4,5558.00,5558.50,1,4,5558.25,0.50
2024-06-28T15:30:00.004504996Z,ESU4,5558.00,5558.50,1,4,5558.25,0.50
2024-06-28T15:30:00.004510731Z,ESU4,5558.00,5558.50,1,4,5558.25,0.50
2024-06-28T15:30:00.004528686Z,ESU4,5558.00,5558.50,1,5,5558.25,0.50
2024-06-28T15:30:00.004537387Z,ESU4,5558.00,5558.50,1,5,5558.25,0.50
2024-06-28T15:30:00.004544648Z,ESU4,5558.00,5558.50,1,6,5558.25,0.50
2024-06-28T15:30:00.004563831Z,ESU4,5558.00,5558.50,1,13,5558.25,0.50
2024-06-28T15:30:00.004585365Z,ESU4,5558.00,5558.50,1,13,5558.25,0.50
2024-06-28T15:30:00.004591115Z,ESU4,5558.00,5558.50,1,13,5558.25,0.50
2024-06-28T15:30:00.004601355Z,ESU4,5558.00,5558.50,1,13,5558.25,0.50
2024-06-28T15:30:00.004636053Z,ESU4,5558.25,5558.50,1,13,5558.38,0.25
2024-06-28T15:30:00.004649555Z,ESU4,5558.25,5558.50,3,13,5558.38,0.25
2024-06-28T15:30:00.004655690Z,ESU4,5558.25,5558.50,6,13,5558.38,0.25
2024-06-28T15:30:00.004690680Z,ESU4,5558.25,5558.50,7,13,5558.38,0.25
2024-06-28T15:30:00.004699824Z,ESU4,5558.25,5558.50,8,13,5558.38,0.25
2024-06-28T15:30:00.004703364Z,ESU4,5558.25,5558.50,10,13,5558.38,0.25
2024-06-28T15:30:00.004709824Z,ESU4,5558.25,5558.50,10,13,5558.38,0.25
2024-06-28T15:30:00.004715140Z,ESU4,5558.25,5558.50,10,13,5558.38,0.25
2024-06-28T15:30:00.004719815Z,ESU4,5558.25,5558.50,10,13,5558.38,0.25
2024-06-28T15:30:00.004727520Z,ESU4,5558.25,5558.50,11,13,5558.38,0.25
2024-06-28T15:30:00.004735625Z,ESU4,5558.25,5558.50,16,13,5558.38,0.25
2024-06-28T15:30:00.004741886Z,ESU4,5558.25,5558.50,16,13,5558.38,0.25
2024-06-28T15:30:00.004746399Z,ESU4,5558.25,5558.50,16,13,5558.38,0.25
2024-06-28T15:30:00.004759185Z,ESU4,5558.25,5558.50,16,14,5558.38,0.25
2024-06-28T15:30:00.004763312Z,ESU4,5558.25,5558.50,16,14,5558.38,0.25
2024-06-28T15:30:00.004769170Z,ESU4,5558.25,5558.50,16,15,5558.38,0.25
2024-06-28T15:30:00.004776878Z,ESU4,5558.25,5558.50,16,16,5558.38,0.25
2024-06-28T15:30:00.004793908Z,ESU4,5558.25,5558.50,17,16,5558.38,0.25
2024-06-28T15:30:00.004803836Z,ESU4,5558.25,5558.50,18,16,5558.38,0.25
2024-06-28T15:30:00.004808134Z,ESU4,5558.25,5558.50,18,17,5558.38,0.25
2024-06-28T15:30:00.004817151Z,ESU4,5558.25,5558.50,18,17,5558.38,0.25
2024-06-28T15:30:00.004825175Z,ESU4,5558.25,5558.50,18,18,5558.38,0.25
2024-06-28T15:30:00.004830131Z,ESU4,5558.25,5558.50,18,20,5558.38,0.25
2024-06-28T15:30:00.004841744Z,ESU4,5558.25,5558.50,18,20,5558.38,0.25
2024-06-28T15:30:00.004845286Z,ESU4,5558.25,5558.50,18,25,5558.38,0.25
2024-06-28T15:30:00.004865916Z,ESU4,5558.25,5558.50,18,26,5558.38,0.25
2024-06-28T15:30:00.004895059Z,ESU4,5558.25,5558.50,20,26,5558.38,0.25
2024-06-28T15:30:00.004902105Z,ESU4,5558.25,5558.50,21,26,5558.38,0.25
2024-06-28T15:30:00.004908342Z,ESU4,5558.25,5558.50,22,26,5558.38,0.25
2024-06-28T15:30:00.004915422Z,ESU4,5558.25,5558.50,22,26,5558.38,0.25
2024-06-28T15:30:00.004919647Z,ESU4,5558.25,5558.50,22,26,5558.38,0.25
2024-06-28T15:30:00.004923525Z,ESU4,5558.25,5558.50,23,26,5558.38,0.25
2024-06-28T15:30:00.004979918Z,ESU4,5558.25,5558.50,23,26,5558.38,0.25
2024-06-28T15:30:00.004986781Z,ESU4,5558.25,5558.50,23,27,5558.38,0.25
2024-06-28T15:30:00.005001264Z,ESU4,5558.25,5558.50,23,28,5558.38,0.25
2024-06-28T15:30:00.005026888Z,ESU4,5558.25,5558.50,22,28,5558.38,0.25
2024-06-28T15:30:00.005223244Z,ESU4,5558.25,5558.50,22,27,5558.38,0.25
2024-06-28T15:30:00.005325065Z,ESU4,5558.25,5558.50,25,27,5558.38,0.25
2024-06-28T15:30:00.005442591Z,ESU4,5558.25,5558.50,25,27,5558.38,0.25
2024-06-28T15:30:00.005636263Z,ESU4,5558.25,5558.50,26,27,5558.38,0.25
2024-06-28T15:30:00.005724433Z,ESU4,5558.25,5558.50,26,26,5558.38,0.25
2024-06-28T15:30:00.005885455Z,ESU4,5558.25,5558.50,26,26,5558.38,0.25
2024-06-28T15:30:00.006600925Z,ESU4,5558.25,5558.50,26,25,5558.38,0.25
2024-06-28T15:30:00.006634058Z,ESU4,5558.25,5558.50,26,24,5558.38,0.25
2024-06-28T15:30:00.006675730Z,ESU4,5558.25,5558.50,27,24,5558.38,0.25
2024-06-28T15:30:00.006705596Z,ESU4,5558.25,5558.50,27,24,5558.38,0.25
2024-06-28T15:30:00.006767825Z,ESU4,5558.25,5558.50,27,17,5558.38,0.25
2024-06-28T15:30:00.006868891Z,ESU4,5558.25,5558.50,27,12,5558.38,0.25
2024-06-28T15:30:00.006881189Z,ESU4,5558.25,5558.50,27,10,5558.38,0.25
2024-06-28T15:30:00.006969631Z,ESU4,5558.25,5558.50,27,9,5558.38,0.25
2024-06-28T15:30:00.006983958Z,ESU4,5558.25,5558.50,27,8,5558.38,0.25
2024-06-28T15:30:00.007073267Z,ESU4,5558.25,5558.50,27,9,5558.38,0.25
2024-06-28T15:30:00.007077723Z,ESU4,5558.25,5558.50,27,11,5558.38,0.25
2024-06-28T15:30:00.007084857Z,ESU4,5558.25,5558.50,27,15,5558.38,0.25
2024-06-28T15:30:00.007150962Z,ESU4,5558.25,5558.50,27,16,5558.38,0.25
2024-06-28T15:30:00.007256046Z,ESU4,5558.25,5558.50,27,17,5558.38,0.25
2024-06-28T15:30:00.007279917Z,ESU4,5558.25,5558.50,27,16,5558.38,0.25
2024-06-28T15:30:00.007367353Z,ESU4,5558.25,5558.50,27,17,5558.38,0.25
2024-06-28T15:30:00.007586492Z,ESU4,5558.25,5558.50,27,22,5558.38,0.25
2024-06-28T15:30:00.007680499Z,ESU4,5558.25,5558.50,27,23,5558.38,0.25
2024-06-28T15:30:00.007815218Z,ESU4,5558.25,5558.50,27,22,5558.38,0.25
2024-06-28T15:30:00.007815218Z,ESU4,5558.25,5558.50,27,22,5558.38,0.25
2024-06-28T15:30:00.007917153Z,ESU4,5558.25,5558.50,27,17,5558.38,0.25
2024-06-28T15:30:00.007920911Z,ESU4,5558.25,5558.50,27,16,5558.38,0.25
2024-06-28T15:30:00.008854213Z,ESU4,5558.25,5558.50,27,17,5558.38,0.25
2024-06-28T15:30:00.008966960Z,ESU4,5558.25,5558.50,27,17,5558.38,0.25
2024-06-28T15:30:00.009477916Z,ESU4,5558.25,5558.50,27,20,5558.38,0.25
2024-06-28T15:30:00.010598092Z,ESU4,5558.25,5558.50,27,25,5558.38,0.25
2024-06-28T15:30:00.010713634Z,ESU4,5558.25,5558.50,27,25,5558.38,0.25
2024-06-28T15:30:00.010876933Z,ESU4,5558.25,5558.50,27,20,5558.38,0.25
2024-06-28T15:30:00.010990882Z,ESU4,5558.25,5558.50,27,17,5558.38,0.25
2024-06-28T15:30:00.011338401Z,ESU4,5558.25,5558.50,27,16,5558.38,0.25
2024-06-28T15:30:00.011338401Z,ESU4,5558.25,5558.50,27,15,5558.38,0.25
2024-06-28T15:30:00.011338401Z,ESU4,5558.25,5558.50,27,14,5558.38,0.25
2024-06-28T15:30:00.011387276Z,ESU4,5558.25,5558.50,28,14,5558.38,0.25
2024-06-28T15:30:00.011431075Z,ESU4,5558.25,5558.50,28,10,5558.38,0.25
2024-06-28T15:30:00.011491941Z,ESU4,5558.25,5558.50,31,10,5558.38,0.25
2024-06-28T15:30:00.011506937Z,ESU4,5558.25,5558.50,31,9,5558.38,0.25
2024-06-28T15:30:00.011516124Z,ESU4,5558.25,5558.50,31,7,5558.38,0.25
2024-06-28T15:30:00.011908192Z,ESU4,5558.25,5558.50,31,6,5558.38,0.25
2024-06-28T15:30:00.012022864Z,ESU4,5558.25,5558.50,31,6,5558.38,0.25
2024-06-28T15:30:00.012487571Z,ESU4,5558.25,5558.50,31,7,5558.38,0.25
2024-06-28T15:30:00.012531556Z,ESU4,5558.25,5558.50,31,7,5558.38,0.25
2024-06-28T15:30:00.012537558Z,ESU4,5558.25,5558.50,31,7,5558.38,0.25
2024-06-28T15:30:00.012630897Z,ESU4,5558.25,5558.50,31,7,5558.38,0.25
2024-06-28T15:30:00.012660148Z,ESU4,5558.25,5558.50,31,6,5558.38,0.25
2024-06-28T15:30:00.012821445Z,ESU4,5558.25,5558.50,31,7,5558.38,0.25
2024-06-28T15:30:00.013381360Z,ESU4,5558.25,5558.50,31,6,5558.38,0.25
2024-06-28T15:30:00.013508739Z,ESU4,5558.25,5558.50,31,6,5558.38,0.25
2024-06-28T15:30:00.013597415Z,ESU4,5558.25,5558.50,31,7,5558.38,0.25
2024-06-28T15:30:00.014761804Z,ESU4,5558.25,5558.50,38,7,5558.38,0.25
2024-06-28T15:30:00.014857928Z,ESU4,5558.25,5558.50,38,6,5558.38,0.25
2024-06-28T15:30:00.014864813Z,ESU4,5558.25,5558.50,38,6,5558.38,0.25
2024-06-28T15:30:00.015797267Z,ESU4,5558.25,5558.50,38,6,5558.38,0.25
2024-06-28T15:30:00.017587353Z,ESU4,5558.25,5558.50,38,6,5558.38,0.25
2024-06-28T15:30:00.017595562Z,ESU4,5558.25,5558.50,38,7,5558.38,0.25
2024-06-28T15:30:00.017689510Z,ESU4,5558.25,5558.50,38,7,5558.38,0.25
2024-06-28T15:30:00.017744974Z,ESU4,5558.25,5558.50,38,8,5558.38,0.25
2024-06-28T15:30:00.017753842Z,ESU4,5558.25,5558.50,38,10,5558.38,0.25
2024-06-28T15:30:00.017766297Z,ESU4,5558.25,5558.50,38,14,5558.38,0.25
2024-06-28T15:30:00.017864403Z,ESU4,5558.25,5558.50,38,15,5558.38,0.25
2024-06-28T15:30:00.017968109Z,ESU4,5558.25,5558.50,38,16,5558.38,0.25
2024-06-28T15:30:00.027667312Z,ESU4,5558.25,5558.50,38,16,5558.38,0.25
2024-06-28T15:30:00.027769693Z,ESU4,5558.25,5558.50,38,16,5558.38,0.25
2024-06-28T15:30:00.028091639Z,ESU4,5558.25,5558.50,38,16,5558.38,0.25
2024-06-28T15:30:00.028916818Z,ESU4,5558.25,5558.50,38,17,5558.38,0.25
2024-06-28T15:30:00.028979636Z,ESU4,5558.25,5558.50,38,18,5558.38,0.25
2024-06-28T15:30:00.028987874Z,ESU4,5558.25,5558.50,38,23,5558.38,0.25
2024-06-28T15:30:00.029030486Z,ESU4,5558.25,5558.50,38,23,5558.38,0.25
2024-06-28T15:30:00.029078922Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.029182745Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.029313914Z,ESU4,5558.25,5558.50,38,26,5558.38,0.25
2024-06-28T15:30:00.029371253Z,ESU4,5558.25,5558.50,38,38,5558.38,0.25
2024-06-28T15:30:00.029483495Z,ESU4,5558.25,5558.50,38,39,5558.38,0.25
2024-06-28T15:30:00.034960786Z,ESU4,5558.25,5558.50,38,39,5558.38,0.25
2024-06-28T15:30:00.036791813Z,ESU4,5558.25,5558.50,38,38,5558.38,0.25
2024-06-28T15:30:00.036818599Z,ESU4,5558.25,5558.50,38,33,5558.38,0.25
2024-06-28T15:30:00.036890005Z,ESU4,5558.25,5558.50,38,32,5558.38,0.25
2024-06-28T15:30:00.036901209Z,ESU4,5558.25,5558.50,38,32,5558.38,0.25
2024-06-28T15:30:00.036997262Z,ESU4,5558.25,5558.50,38,20,5558.38,0.25
2024-06-28T15:30:00.037082014Z,ESU4,5558.25,5558.50,38,19,5558.38,0.25
2024-06-28T15:30:00.038215062Z,ESU4,5558.25,5558.50,38,18,5558.38,0.25
2024-06-28T15:30:00.038319853Z,ESU4,5558.25,5558.50,38,18,5558.38,0.25
2024-06-28T15:30:00.042945989Z,ESU4,5558.25,5558.50,38,23,5558.38,0.25
2024-06-28T15:30:00.043059919Z,ESU4,5558.25,5558.50,38,23,5558.38,0.25
2024-06-28T15:30:00.044436683Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.044442979Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.044544875Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.044566195Z,ESU4,5558.25,5558.50,38,26,5558.38,0.25
2024-06-28T15:30:00.044920635Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.044999030Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.045568391Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.045671085Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.046183427Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.047949819Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.048522266Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.049913684Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.050351484Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.050425563Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.051096299Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.051146581Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.051175248Z,ESU4,5558.25,5558.50,38,28,5558.38,0.25
2024-06-28T15:30:00.051731692Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.051880621Z,ESU4,5558.25,5558.50,38,28,5558.38,0.25
2024-06-28T15:30:00.051897961Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.051938955Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.053266459Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.058146219Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.059092999Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.060898627Z,ESU4,5558.25,5558.50,38,26,5558.38,0.25
2024-06-28T15:30:00.060936333Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.062675664Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.064178368Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.064184751Z,ESU4,5558.25,5558.50,38,26,5558.38,0.25
2024-06-28T15:30:00.064503015Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.065113562Z,ESU4,5558.25,5558.50,38,29,5558.38,0.25
2024-06-28T15:30:00.066719737Z,ESU4,5558.25,5558.50,38,28,5558.38,0.25
2024-06-28T15:30:00.067649085Z,ESU4,5558.25,5558.50,38,28,5558.38,0.25
2024-06-28T15:30:00.069206617Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.072317051Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.072421068Z,ESU4,5558.25,5558.50,38,27,5558.38,0.25
2024-06-28T15:30:00.073399541Z,ESU4,5558.25,5558.50,38,26,5558.38,0.25
2024-06-28T15:30:00.073399541Z,ESU4,5558.25,5558.50,38,25,5558.38,0.25
2024-06-28T15:30:00.073470713Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.073922564Z,ESU4,5558.25,5558.50,38,24,5558.38,0.25
2024-06-28T15:30:00.075320251Z,ESU4,5558.25,5558.50,38,23,5558.38,0.25
2024-06-28T15:30:00.075320251Z,ESU4,5558.25,5558.50,38,22,5558.38,0.25
2024-06-28T15:30:00.075417814Z,ESU4,5558.25,5558.50,38,23,5558.38,0.25
2024-06-28T15:30:00.075426106Z,ESU4,5558.25,5558.50,38,18,5558.38,0.25
2024-06-28T15:30:00.075436135Z,ESU4,5558.25,5558.50,38,19,5558.38,0.25
2024-06-28T15:30:00.075538559Z,ESU4,5558.25,5558.50,39,19,5558.38,0.25
2024-06-28T15:30:00.075605424Z,ESU4,5558.25,5558.50,39,18,5558.38,0.25
2024-06-28T15:30:00.076326620Z,ESU4,5558.25,5558.50,39,18,5558.38,0.25
2024-06-28T15:30:00.076345280Z,ESU4,5558.25,5558.50,39,18,5558.38,0.25
2024-06-28T15:30:00.081764950Z,ESU4,5558.25,5558.50,39,17,5558.38,0.25
2024-06-28T15:30:00.081856674Z,ESU4,5558.25,5558.50,39,17,5558.38,0.25
2024-06-28T15:30:00.081858251Z,ESU4,5558.25,5558.50,39,17,5558.38,0.25
2024-06-28T15:30:00.081870359Z,ESU4,5558.25,5558.50,39,17,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,16,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,15,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,14,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,12,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,8,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,7,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,6,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,5,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,4,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,3,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,1,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.25,5558.50,39,0,5558.38,0.25
2024-06-28T15:30:00.082170931Z,ESU4,5558.50,5558.75,2,59,5558.62,0.25
2024-06-28T15:30:00.082182835Z,ESU4,5558.50,5558.75,4,59,5558.62,0.25
2024-06-28T15:30:00.082233897Z,ESU4,5558.50,5558.75,4,59,5558.62,0.25
2024-06-28T15:30:00.082240597Z,ESU4,5558.50,5558.75,9,59,5558.62,0.25
2024-06-28T15:30:00.082257257Z,ESU4,5558.50,5558.75,10,59,5558.62,0.25
2024-06-28T15:30:00.082286025Z,ESU4,5558.50,5558.75,11,59,5558.62,0.25
2024-06-28T15:30:00.082322941Z,ESU4,5558.50,5558.75,12,59,5558.62,0.25
2024-06-28T15:30:00.082337817Z,ESU4,5558.50,5558.75,13,59,5558.62,0.25
2024-06-28T15:30:00.082371972Z,ESU4,5558.50,5558.75,14,59,5558.62,0.25
2024-06-28T15:30:00.082399234Z,ESU4,5558.50,5558.75,15,59,5558.62,0.25
2024-06-28T15:30:00.082404140Z,ESU4,5558.50,5558.75,17,59,5558.62,0.25
2024-06-28T15:30:00.082419180Z,ESU4,5558.50,5558.75,20,59,5558.62,0.25
2024-06-28T15:30:00.082422856Z,ESU4,5558.50,5558.75,22,59,5558.62,0.25
2024-06-28T15:30:00.082441266Z,ESU4,5558.50,5558.75,22,59,5558.62,0.25
2024-06-28T15:30:00.082446273Z,ESU4,5558.50,5558.75,24,59,5558.62,0.25
2024-06-28T15:30:00.082455494Z,ESU4,5558.50,5558.75,24,59,5558.62,0.25
2024-06-28T15:30:00.082467230Z,ESU4,5558.50,5558.75,24,59,5558.62,0.25
2024-06-28T15:30:00.082492570Z,ESU4,5558.50,5558.75,24,59,5558.62,0.25
2024-06-28T15:30:00.082497022Z,ESU4,5558.50,5558.75,24,60,5558.62,0.25
2024-06-28T15:30:00.082510753Z,ESU4,5558.50,5558.75,22,60,5558.62,0.25
2024-06-28T15:30:00.082520857Z,ESU4,5558.50,5558.75,19,60,5558.62,0.25
2024-06-28T15:30:00.082530593Z,ESU4,5558.50,5558.75,17,60,5558.62,0.25
2024-06-28T15:30:00.082541386Z,ESU4,5558.50,5558.75,18,60,5558.62,0.25
2024-06-28T15:30:00.082553580Z,ESU4,5558.50,5558.75,18,59,5558.62,0.25
2024-06-28T15:30:00.082566470Z,ESU4,5558.50,5558.75,19,59,5558.62,0.25
2024-06-28T15:30:00.082579333Z,ESU4,5558.50,5558.75,19,59,5558.62,0.25
2024-06-28T15:30:00.082587106Z,ESU4,5558.50,5558.75,24,59,5558.62,0.25
2024-06-28T15:30:00.082591046Z,ESU4,5558.50,5558.75,25,59,5558.62,0.25
2024-06-28T15:30:00.082619396Z,ESU4,5558.50,5558.75,25,60,5558.62,0.25
