timestamp,l3_imbalance,weighted_imbalance,trade_volume_imbalance,momentum_signal,signal_strength
1719588600006868629,-0.618497,0.574942,0,-0.484978,0.670319
1719588600006955180,-0.62069,0.589696,0,-0.487186,0.692484
1719588600006971154,-0.415929,0.600943,0,-0.341952,1
1719588600007058457,-0.415929,0.600943,0,-0.341952,1
1719588600007064934,-0.415929,0.600943,0,-0.341952,1
1719588600007072557,-0.415929,0.600943,0,-0.341952,1
1719588600007138603,-0.415929,0.600943,0,-0.341952,1
1719588600007241753,-0.415929,0.600943,0,-0.341952,1
1719588600007267552,-0.454545,0.610057,0,-0.368057,0.976655
1719588600007352828,-0.454545,0.610057,0,-0.368057,0.976655
1719588600007572321,-0.454545,0.610057,0,-0.368057,0.976655
1719588600007666250,-0.454545,0.610057,0,-0.368057,0.976655
1719588600007793990,-0.454545,0.610057,0,-0.368057,0.976655
1719588600007793990,-0.454545,0.610057,0,-0.368057,0.976655
1719588600007802207,-0.480315,0.610057,0,-0.38737,0.93477
1719588600007802207,-0.480315,0.610057,0,-0.38737,0.93477
1719588600007902434,-0.447154,0.610057,0,-0.364896,0.992662
1719588600007908418,-0.442623,0.610057,0,-0.362379,0.998908
1719588600008839596,-0.442623,0.610057,0,-0.362379,0.998908
1719588600008952653,-0.442623,0.610057,0,-0.362379,0.998908
1719588600009234813,-0.442623,0.610057,0,-0.362379,0.998908
1719588600009463854,-0.442623,0.610057,0,-0.362379,0.998908
1719588600010583463,-0.442623,0.610057,0,-0.362379,0.998908
1719588600010699253,-0.442623,0.610057,0,-0.362379,0.998908
1719588600010862505,-0.433071,0.610057,0,-0.356186,1
1719588600010976739,-0.409836,0.610057,0,-0.340048,1
1719588600011318238,-0.409836,0.610057,0,-0.340048,1
1719588600011318238,-0.409836,0.610057,0,-0.340048,1
1719588600011318238,-0.409836,0.610057,0,-0.340048,1
1719588600011318238,-0.409836,0.610057,0,-0.340048,1
1719588600011325795,-0.394958,0.610057,0,-0.329528,1
1719588600011325795,-0.37931,0.610057,0,-0.31823,1
1719588600011325795,-0.362832,0.610057,0,-0.306104,1
1719588600011374889,-0.362832,0.610057,0,-0.306104,1
1719588600011416775,-0.281553,0.620849,0,-0.245172,1
1719588600011479524,-0.281553,0.620849,0,-0.245172,1
1719588600011494596,-0.245283,0.649915,0,-0.211443,1
1719588600011503720,-0.245283,0.649915,0,-0.208966,1
1719588600011893955,-0.245283,0.649915,0,-0.206539,1
1719588600012009658,-0.245283,0.649915,0,-0.206539,1
1719588600012384165,-0.245283,0.649915,0,-0.206539,1
1719588600012473753,-0.245283,0.649915,0,-0.206539,1
1719588600012516729,-0.233645,0.649915,0,-0.195834,1
1719588600012524437,-0.233645,0.649915,0,-0.193327,1
1719588600012614748,-0.233645,0.649915,0,-0.19087,1
1719588600012647674,-0.233645,0.649915,0,-0.188463,1
1719588600012807341,-0.233645,0.649915,0,-0.188463,1
1719588600013366930,-0.233645,0.649915,0,-0.186103,1
1719588600013494317,-0.233645,0.649915,0,-0.186103,1
1719588600013584508,-0.233645,0.649915,0,-0.186103,1
1719588600014747262,-0.233645,0.649915,0,-0.186103,1
1719588600014843356,-0.157895,0.703035,0,-0.118742,1
1719588600014852107,-0.157895,0.703035,0,-0.118742,1
1719588600015782445,-0.157895,0.703035,0,-0.118742,1
1719588600017136097,-0.157895,0.703035,0,-0.118742,1
1719588600017573962,-0.157895,0.703035,0,-0.118742,1
1719588600017583356,-0.157895,0.703035,0,-0.118742,1
1719588600017676538,-0.157895,0.703035,0,-0.118742,1
1719588600017732446,-0.157895,0.703035,0,-0.118742,1
1719588600017741514,-0.157895,0.703035,0,-0.118742,1
1719588600017753924,-0.157895,0.703035,0,-0.118742,1
1719588600017852077,-0.157895,0.703035,0,-0.118742,1
1719588600017953839,-0.157895,0.703035,0,-0.118742,1
1719588600027652625,-0.157895,0.703035,0,-0.118742,1
1719588600027754971,-0.157895,0.703035,0,-0.118742,1
1719588600028077562,-0.157895,0.703035,0,-0.118742,1
1719588600028901960,-0.157895,0.703035,0,-0.118742,1
1719588600028967228,-0.157895,0.703035,0,-0.118742,1
1719588600028975630,-0.157895,0.703035,0,-0.118742,1
1719588600029009114,-0.157895,0.703035,0,-0.118742,1
1719588600029017971,-0.157895,0.703035,0,-0.118742,1
1719588600029066277,-0.157895,0.703035,0,-0.118742,1
1719588600029167839,-0.157895,0.703035,0,-0.118742,1
1719588600029194048,-0.157895,0.703035,0,-0.118742,1
1719588600029298323,-0.157895,0.703035,0,-0.118742,1
1719588600029358963,-0.157895,0.703035,0,-0.118742,1
1719588600029469347,-0.157895,0.703035,0,-0.118742,1
1719588600030350786,-0.157895,0.703035,0,-0.118742,1
1719588600030687503,-0.157895,0.703035,0,-0.118742,1
1719588600034839664,-0.157895,0.703035,0,-0.118742,1
1719588600034946659,-0.157895,0.703035,0,-0.118742,1
1719588600036777434,-0.118644,0.703035,0,-0.0870238,1
1719588600036806213,-0.118644,0.703035,0,-0.082866,1
1719588600036873821,-0.118644,0.703035,0,-0.0787913,1
1719588600036888080,-0.118644,0.703035,0,-0.0787913,1
1719588600036981625,-0.118644,0.703035,0,-0.0747981,1
1719588600037069538,-0.118644,0.703035,0,-0.0708848,1
1719588600038200440,-0.118644,0.703035,0,-0.0670497,1
1719588600038305443,-0.118644,0.703035,0,-0.0670497,1
1719588600041520171,-0.118644,0.703035,0,-0.0670497,1
1719588600041825861,-0.118644,0.703035,0,-0.0670497,1
1719588600041854706,-0.118644,0.703035,0,-0.0670497,1
1719588600041867685,-0.118644,0.703035,0,-0.0670497,1
1719588600042931493,-0.118644,0.703035,0,-0.0670497,1
1719588600043045450,-0.118644,0.703035,0,-0.0670497,1
1719588600043371149,-0.118644,0.703035,0,-0.0670497,1
1719588600044422085,-0.118644,0.703035,0,-0.0670497,1
1719588600044430507,-0.118644,0.703035,0,-0.0670497,1
1719588600044530882,-0.118644,0.703035,0,-0.0670497,1
1719588600044549984,-0.118644,0.703035,0,-0.0670497,1
1719588600044906300,-0.118644,0.703035,0,-0.0632914,1
1719588600044986431,-0.118644,0.703035,0,-0.0596082,1
1719588600045554089,-0.118644,0.703035,0,-0.0596082,1
1719588600045657023,-0.118644,0.703035,0,-0.0596082,1
1719588600046168567,-0.118644,0.703035,0,-0.0559987,1
1719588600047935299,-0.118644,0.703035,0,-0.0559987,1
1719588600048507760,-0.118644,0.703035,0,-0.0524614,1
1719588600049897768,-0.118644,0.703035,0,-0.0524614,1
1719588600050337246,-0.118644,0.703035,0,-0.0489948,1
1719588600050413091,-0.118644,0.703035,0,-0.0455975,1
1719588600051081943,-0.118644,0.703035,0,-0.0455975,1
1719588600051133628,-0.118644,0.703035,0,-0.0455975,1
1719588600051162432,-0.118644,0.703035,0,-0.0455975,1
1719588600051717362,-0.118644,0.703035,0,-0.0422682,1
1719588600051866278,-0.118644,0.703035,0,-0.0422682,1
1719588600051885534,-0.118644,0.703035,0,-0.0390055,1
1719588600051926620,-0.118644,0.703035,0,-0.0390055,1
1719588600053251822,-0.109244,0.704317,0,-0.028821,1
1719588600058131672,-0.109244,0.704317,0,-0.0255401,1
1719588600059077662,-0.109244,0.704317,0,-0.0255401,1
1719588600060883749,-0.109244,0.704317,0,-0.0255401,1
1719588600060923966,-0.109244,0.704317,0,-0.0223248,1
1719588600062661059,-0.109244,0.704317,0,-0.0191738,1
1719588600064163719,-0.109244,0.704317,0,-0.0191738,1
1719588600064172218,-0.109244,0.704317,0,-0.0191738,1
1719588600064488819,-0.109244,0.704317,0,-0.0191738,1
1719588600065098962,-0.109244,0.704317,0,-0.0191738,1
1719588600066704982,-0.109244,0.704317,0,-0.0160858,1
1719588600067634485,-0.109244,0.704317,0,-0.0160858,1
1719588600069192127,-0.1,0.707473,0,-0.00580143,1
1719588600072260232,-0.1,0.707473,0,-0.00580143,1
1719588600072304191,-0.1,0.707473,0,-0.00580143,1
1719588600072405923,-0.1,0.707473,0,-0.00580143,1
1719588600073378514,-0.1,0.707473,0,-0.00580143,1
1719588600073378514,-0.1,0.707473,0,-0.00580143,1
1719588600073378514,-0.1,0.707473,0,-0.00580143,1
1719588600073385633,-0.1,0.707473,0,-0.00268263,1
1719588600073385633,-0.1,0.707473,0,0.000373801,1
1719588600073455035,-0.1,0.707473,0,0.0033691,1
1719588600073867347,-0.1,0.707473,0,0.0033691,1
1719588600073910252,-0.1,0.707473,0,0.0033691,1
1719588600075177578,-0.1,0.707473,0,0.0033691,1
1719588600075300485,-0.1,0.707473,0,0.0033691,1
1719588600075300485,-0.1,0.707473,0,0.0033691,1
1719588600075300485,-0.1,0.707473,0,0.0033691,1
1719588600075307012,-0.1,0.707473,0,0.00630449,1
1719588600075307012,-0.1,0.707473,0,0.00918118,1
1719588600075403322,-0.1,0.707473,0,0.00918118,1
1719588600075413869,-0.1,0.707473,0,0.0120003,1
1719588600075423776,-0.1,0.707473,0,0.0120003,1
1719588600075524201,-0.1,0.707473,0,0.0120003,1
1719588600075592833,-0.0909091,0.713589,0,0.0225168,1
1719588600076312173,-0.0909091,0.713589,0,0.0253878,1
1719588600076332519,-0.0909091,0.713589,0,0.0253878,1
1719588600081745207,-0.0909091,0.713589,0,0.0253878,1
1719588600081745207,-0.0909091,0.713589,0,0.0253878,1
1719588600081752165,-0.0909091,0.713589,0,0.0282015,1
1719588600081842372,-0.0909091,0.713589,0,0.0309589,1
1719588600081846882,-0.0909091,0.713589,0,0.0336611,1
1719588600081857803,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082145108,-0.0909091,0.713589,0,0.0363093,1
1719588600082156638,-0.0909091,0.713589,0,0.0389046,1
1719588600082156638,-0.0909091,0.713589,0,0.0414479,1
1719588600082156638,-0.0909091,0.713589,0,0.0439403,1
1719588600082156638,-0.0909091,0.713589,0,0.046383,1
1719588600082156638,-0.0909091,0.713589,0,0.0487767,1
1719588600082156638,-0.0909091,0.713589,0,0.0511226,1
1719588600082156638,-0.0909091,0.713589,0,0.0534216,1
1719588600082156638,-0.0909091,0.713589,0,0.0556746,1
1719588600082156638,-0.0909091,0.713589,0,0.0578825,1
1719588600082156638,-0.0909091,0.713589,0,0.0600463,1
1719588600082156638,-0.0909091,0.713589,0,0.0621668,1
1719588600082156638,-0.0909091,0.713589,0,0.0642448,1
1719588600082156638,-0.0756303,0.788364,1.96,0.292808,1
1719588600082170549,-0.0598291,0.750178,3.82278,0.493458,1
1719588600082221159,-0.0598291,0.750178,3.82278,0.493458,1
1719588600082228761,-0.0634921,0.557589,8.5322,0.943504,1
1719588600082242334,-0.0153846,0.556538,9.34156,1,1
1719588600082274584,0.037037,0.608081,10.1347,1,1
1719588600082310505,0.0482759,0.478426,10.912,1,1
1719588600082324948,0.0933333,0.374332,11.6738,1,1
1719588600082360685,0.135484,0.47139,12.4203,1,1
1719588600082386611,0.139394,0.333333,13.1519,1,1
1719588600082392039,0.153374,0.477089,14.8489,1,1
1719588600082403097,0.146341,0.477089,17.1813,1,1
1719588600082410244,0.139394,0.401535,18.4413,1,1
1719588600082428118,0.139394,0.401535,18.4413,1,1
1719588600082433668,0.137725,0.333333,20.0325,1,1
1719588600082441373,0.137725,0.333333,20.0325,1,1
1719588600082447287,0.137725,0.333333,20.0325,1,1
1719588600082454890,0.137725,0.333333,20.0325,1,1
1719588600082480310,0.152941,0.333333,20.0325,1,1
1719588600082485558,0.152941,0.333333,20.0325,1,1
1719588600082497154,0.152941,0.333333,20.0325,1,1
1719588600082508469,0.152941,0.333333,20.0325,1,1
1719588600082517869,0.152941,0.333333,20.0325,1,1
1719588600082529128,0.159763,0.401535,20.6118,1,1
1719588600082539500,0.159763,0.401535,20.6118,1,1
1719588600082549837,0.166667,0.477089,21.1796,1,1
1719588600082566712,0.166667,0.477089,21.1796,1,1
1719588600082574515,0.164706,0.387342,24.7364,1,1
