timestamp,l3_imbalance,weighted_imbalance,trade_volume_imbalance,momentum_signal,signal_strength
1719588896012458577,-0.0136927,-0.923451,64.6951,1,1
1719588896012523604,-0.0136927,-0.923451,64.6951,1,1
1719588896012673180,-0.0135205,-0.923243,63.7721,1,1
1719588896012887564,-0.0135205,-0.923243,63.7721,1,1
1719588896013279365,-0.0135205,-0.923243,63.7721,1,1
1719588896013449682,-0.0134778,-0.923224,63.4766,1,1
1719588896013542075,-0.0133495,-0.923169,62.6253,1,1
1719588896018965951,-0.0133495,-0.923169,62.6253,1,1
1719588896020251678,-0.0133495,-0.923169,62.6253,1,1
1719588896020259772,-0.0133495,-0.923169,62.6253,1,1
1719588896020272782,-0.0133495,-0.923169,62.6253,1,1
1719588896020289949,-0.0133495,-0.923169,62.6253,1,1
1719588896020306240,-0.0133495,-0.923169,62.6253,1,1
1719588896021056129,-0.0133495,-0.923169,62.6253,1,1
1719588896021290526,-0.0133495,-0.923169,62.6253,1,1
1719588896021302967,-0.0133495,-0.923169,62.6253,1,1
1719588896021404749,-0.0133495,-0.923169,62.6253,1,1
1719588896021493783,-0.0132212,-0.923114,61.824,1,1
1719588896021509020,-0.0132212,-0.923114,61.824,1,1
1719588896021531061,-0.0132212,-0.923114,61.824,1,1
1719588896021596877,-0.0131784,-0.923095,61.5675,1,1
1719588896021607270,-0.0131784,-0.923095,61.5675,1,1
1719588896021633566,-0.0131784,-0.923095,61.5675,1,1
1719588896021684304,-0.0131356,-0.923077,61.3162,1,1
1719588896021697512,-0.0131356,-0.923077,61.3162,1,1
1719588896021717838,-0.0131356,-0.923077,61.3162,1,1
1719588896021725646,-0.0129645,-0.923003,60.3601,1,1
1719588896021742823,-0.0129645,-0.923003,60.3601,1,1
1719588896021776077,-0.0129217,-0.922984,60.1329,1,1
1719588896021823108,-0.0124078,-0.922762,64.742,1,1
1719588896021831202,-0.0124078,-0.922762,64.742,1,1
1719588896021839255,-0.012365,-0.922743,64.4271,1,1
1719588896021948088,-0.012365,-0.922743,64.4271,1,1
1719588896022244098,-0.012365,-0.922743,64.4271,1,1
1719588896022343100,-0.012365,-0.922743,64.4271,1,1
1719588896022358654,-0.012365,-0.922743,64.4271,1,1
1719588896022368362,-0.012365,-0.922743,64.4271,1,1
1719588896022398492,-0.012365,-0.922743,64.4271,1,1
1719588896022448769,-0.012365,-0.922743,64.4271,1,1
1719588896022588361,-0.012365,-0.922743,64.4271,1,1
1719588896023082294,-0.012365,-0.922743,64.4271,1,1
1719588896023784173,-0.012365,-0.922743,64.4271,1,1
1719588896024544026,-0.012365,-0.922743,64.4271,1,1
1719588896024721818,-0.012365,-0.922743,64.4271,1,1
1719588896024757436,-0.012365,-0.922743,64.4271,1,1
1719588896026136969,-0.012365,-0.922743,64.4271,1,1
1719588896026509111,-0.012365,-0.922743,64.4271,1,1
1719588896029136868,-0.012365,-0.922743,64.4271,1,1
1719588896030192437,-0.012365,-0.922743,64.4271,1,1
1719588896030272870,-0.012365,-0.922743,64.4271,1,1
1719588896030280119,-0.012365,-0.922743,64.4271,1,1
1719588896030295756,-0.012365,-0.922743,64.4271,1,1
1719588896030302135,-0.012365,-0.922743,64.4271,1,1
1719588896030311048,-0.012365,-0.922743,64.4271,1,1
1719588896030443012,-0.012365,-0.922743,64.4271,1,1
1719588896030605727,-0.012365,-0.922743,64.4271,1,1
1719588896030616632,-0.012365,-0.922743,64.4271,1,1
1719588896030673352,-0.012365,-0.922743,64.4271,1,1
1719588896030717370,-0.012365,-0.922743,64.4271,1,1
1719588896031057702,-0.012365,-0.922743,64.4271,1,1
1719588896032007019,-0.012365,-0.922743,64.4271,1,1
1719588896037691833,-0.0123136,-0.919002,65.0986,1,1
1719588896037698207,-0.0123136,-0.919002,65.0986,1,1
1719588896041099189,-0.0122707,-0.918982,64.7766,1,1
1719588896068563393,-0.0122707,-0.918982,64.7766,1,1
1719588896070436290,-0.0122707,-0.918982,64.7766,1,1
1719588896070436290,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070448731,-0.0122707,-0.918982,64.7766,1,1
1719588896070457409,-0.0122707,-0.918982,64.7766,1,1
1719588896070457409,-0.0122707,-0.918982,64.7766,1,1
1719588896070457409,-0.0122707,-0.918982,64.7766,1,1
1719588896070457409,-0.0122707,-0.918982,64.7766,1,1
1719588896070457409,-0.0122707,-0.918982,64.7766,1,1
1719588896070457409,-0.0122707,-0.918982,64.7766,1,1
1719588896070584386,-0.0122707,-0.918982,64.7766,1,1
1719588896070584386,-0.0122707,-0.918982,64.7766,1,1
1719588896070584386,-0.0122707,-0.918982,64.7766,1,1
1719588896070584386,-0.0122707,-0.918982,64.7766,1,1
1719588896070584386,-0.0122707,-0.918982,64.7766,1,1
1719588896070614061,-0.0122707,-0.918982,64.7766,1,1
1719588896070822239,-0.0122707,-0.918982,64.7766,1,1
1719588896071917257,-0.0122707,-0.918982,64.7766,1,1
1719588896081924345,-0.0122707,-0.918982,64.7766,1,1
1719588896081924345,-0.0122707,-0.918982,64.7766,1,1
1719588896081931021,-0.0122707,-0.918982,64.7766,1,1
1719588896089901815,-0.0122707,-0.918982,64.7766,1,1
1719588896102529502,-0.0122707,-0.918982,64.7766,1,1
1719588896102537018,-0.0122707,-0.918982,64.7766,1,1
1719588896102826997,-0.0122707,-0.918982,64.7766,1,1
1719588896102834492,-0.0122707,-0.918982,64.7766,1,1
1719588896102845945,-0.0122707,-0.918982,64.7766,1,1
1719588896102861494,-0.0122707,-0.918982,64.7766,1,1
1719588896102877478,-0.0122707,-0.918982,64.7766,1,1
1719588896102889249,-0.0122707,-0.918982,64.7766,1,1
1719588896102983735,-0.0122707,-0.918982,64.7766,1,1
1719588896103092927,-0.0122707,-0.918982,64.7766,1,1
1719588896108023125,-0.0122707,-0.918982,64.7766,1,1
1719588896108120945,-0.0122707,-0.918982,64.7766,1,1
1719588896108130386,-0.0122707,-0.918982,64.7766,1,1
1719588896108225697,-0.0122707,-0.918982,64.7766,1,1
1719588896108329476,-0.0122707,-0.918982,64.7766,1,1
1719588896108340715,-0.0122707,-0.918982,64.7766,1,1
1719588896108444376,-0.0122707,-0.918982,64.7766,1,1
1719588896108452588,-0.0122707,-0.918982,64.7766,1,1
1719588896108492426,-0.0122707,-0.918982,64.7766,1,1
1719588896108514462,-0.0122707,-0.918982,64.7766,1,1
1719588896108528521,-0.0122707,-0.918982,64.7766,1,1
1719588896108540373,-0.0122707,-0.918982,64.7766,1,1
1719588896108554320,-0.0122707,-0.918982,64.7766,1,1
1719588896108565491,-0.0122707,-0.918982,64.7766,1,1
1719588896108579796,-0.0122707,-0.918982,64.7766,1,1
1719588896108588244,-0.0122707,-0.918982,64.7766,1,1
1719588896108593184,-0.0122707,-0.918982,64.7766,1,1
1719588896108602016,-0.0122707,-0.918982,64.7766,1,1
1719588896108673873,-0.0122707,-0.918982,64.7766,1,1
1719588896108710634,-0.0122707,-0.918982,64.7766,1,1
1719588896108971060,-0.0122707,-0.918982,64.7766,1,1
1719588896110646966,-0.0122707,-0.918982,64.7766,1,1
1719588896110653166,-0.0122707,-0.918982,64.7766,1,1
1719588896116622418,-0.0122707,-0.918982,64.7766,1,1
1719588896116717007,-0.0122707,-0.918982,64.7766,1,1
1719588896116816921,-0.0122707,-0.918982,64.7766,1,1
1719588896118195236,-0.0122707,-0.918982,64.7766,1,1
1719588896119149549,-0.0122707,-0.918982,64.7766,1,1
1719588896119251460,-0.0122707,-0.918982,64.7766,1,1
1719588896119262775,-0.0119398,-0.915156,64.4611,1,1
1719588896119271023,-0.0119398,-0.915156,64.4611,1,1
1719588896120259927,-0.0119398,-0.915156,64.4611,1,1
1719588896120267289,-0.0119398,-0.915156,64.4611,1,1
1719588896120279818,-0.0119398,-0.915156,64.4611,1,1
1719588896131794792,-0.0119398,-0.915156,64.4611,1,1
1719588896131976828,-0.0119398,-0.915156,64.4611,1,1
1719588896133782245,-0.0115937,-0.914478,62.9756,1,1
1719588896133893070,-0.0115937,-0.914478,62.9756,1,1
1719588896133898113,-0.0115937,-0.914478,62.9756,1,1
1719588896134000791,-0.0115937,-0.914478,62.9756,1,1
1719588896168559666,-0.0115937,-0.914478,62.9756,1,1
1719588896168663830,-0.0115937,-0.914478,62.9756,1,1
1719588896168671986,-0.0115937,-0.914478,62.9756,1,1
1719588896168680234,-0.0115937,-0.914478,62.9756,1,1
1719588896168690269,-0.0115937,-0.914478,62.9756,1,1
1719588896175445341,-0.0115937,-0.914478,62.9756,1,1
1719588896175541497,-0.0115937,-0.914478,62.9756,1,1
1719588896175561695,-0.0115937,-0.914478,62.9756,1,1
1719588896175573040,-0.0115937,-0.914478,62.9756,1,1
1719588896175582891,-0.0115937,-0.914478,62.9756,1,1
1719588896176110660,-0.0115937,-0.914478,62.9756,1,1
1719588896176207988,-0.0115937,-0.914478,62.9756,1,1
1719588896176215976,-0.0115937,-0.914478,62.9756,1,1
1719588896177450754,-0.0115937,-0.914478,62.9756,1,1
1719588896177565987,-0.0115937,-0.914478,62.9756,1,1
1719588896187337233,-0.0115937,-0.914478,62.9756,1,1
1719588896220669854,-0.0115937,-0.914478,62.9756,1,1
1719588896220772584,-0.0115937,-0.914478,62.9756,1,1
1719588896221320709,-0.0115937,-0.914478,62.9756,1,1
1719588896226751881,-0.0115937,-0.914478,62.9756,1,1
1719588896226751881,-0.0115937,-0.914478,62.9756,1,1
1719588896226758757,-0.0115937,-0.914478,62.9756,1,1
1719588896226835206,-0.0115937,-0.914478,62.9756,1,1
1719588896226841084,-0.0115937,-0.914478,62.9756,1,1
1719588896226853141,-0.0115937,-0.914478,62.9756,1,1
1719588896226865280,-0.0115937,-0.914478,62.9756,1,1
1719588896226871762,-0.0115937,-0.914478,62.9756,1,1
1719588896226889389,-0.0115937,-0.914478,62.9756,1,1
1719588896226938320,-0.0115937,-0.914478,62.9756,1,1
1719588896226945713,-0.0115937,-0.914478,62.9756,1,1
1719588896227041772,-0.0115937,-0.914478,62.9756,1,1
1719588896227053368,-0.0115937,-0.914478,62.9756,1,1
1719588896227077913,-0.0115937,-0.914478,62.9756,1,1
1719588896227161250,-0.0115937,-0.914478,62.9756,1,1
1719588896227345077,-0.0115937,-0.914478,62.9756,1,1
1719588896228357045,-0.0115937,-0.914478,62.9756,1,1
1719588896229845989,-0.0115937,-0.914478,62.9756,1,1
1719588896260875775,-0.0115937,-0.914478,62.9756,1,1
1719588896260875775,-0.0115937,-0.914478,62.9756,1,1
1719588896260882375,-0.0115937,-0.914478,62.9756,1,1
1719588896260974563,-0.0117647,-0.914375,65.3033,1,1
1719588896260981418,-0.0117647,-0.914375,65.3033,1,1
1719588896260989794,-0.0117647,-0.914375,65.3033,1,1
1719588896261003413,-0.0117647,-0.914375,65.3033,1,1
1719588896261016402,-0.0117647,-0.914375,65.3033,1,1
1719588896261023979,-0.0117647,-0.914375,65.3033,1,1
1719588896261035519,-0.011722,-0.914354,64.9773,1,1
1719588896261046317,-0.011722,-0.914354,64.9773,1,1
